sentir,131.21,131.27
tu,131.27,131.81
amor.,131.81,132.17
I,132.17,132.19
don't,132.19,132.21
want,132.21,132.23
to,132.23,132.25
be,132.25,132.27
your,132.27,132.29
man,132.29,132.39
no,132.39,132.43
more.,132.43,132.81
I,133.21,133.51
don't,133.84,134.22
want,134.22,134.26
to,134.26,134.5
be,134.5,134.52
your,134.52,134.64
man,134.64,134.92
no,134.92,135.14
more.,135.14,135.44
I,135.52,135.96
don't,135.96,136.46
want,136.46,136.54
to,136.54,136.64
be,136.64,136.66
your,136.66,136.84
man,136.84,137.42
no,137.42,137.44
more.,137.44,137.73
I,137.73,138.51
don't,138.83,139.27
want,139.27,139.29
to,139.29,139.51
be,139.51,139.53
your,139.53,139.67
man,139.67,139.95
no,139.95,140.19
more.,140.19,140.48
I,140.48,140.69
don't,140.69,141.55
want,141.55,141.63
to,141.63,141.67
be,141.67,141.69
your,141.69,141.87
man,141.87,142.41
no,142.41,142.45
more.,142.45,142.73
I,142.75,143.55
don't,143.85,144.38
want,144.38,144.4
to,144.4,144.58
be,144.58,144.62
your,144.62,144.8
man,144.8,144.94
no,144.94,144.96
more.,144.96,144.98
I,144.98,145.0
don't,145.0,145.02
want,145.02,145.04
to,145.04,145.06
be,145.06,145.08
your,145.08,145.1
man,145.1,145.12
no,145.12,145.14
more.,145.14,145.54
I,145.96,146.38
don't,146.38,146.6
want,146.6,146.76
to,146.76,146.78
be,146.78,146.8
your,149.01,149.34
man,149.34,149.56
no,149.56,150.48
more.,150.48,150.66
I,150.66,150.68
don't,150.68,150.72
want,150.72,150.8
to,150.8,150.86
be,150.86,151.06
your,151.06,151.08
man,151.08,151.1
no,151.1,151.12
more.,151.12,152.02
I,152.98,153.16
don't,153.16,153.44
want,153.44,153.46
to,153.46,153.48
be,153.48,153.5
your,153.5,153.86
man,153.86,153.92
no,153.92,155.08
more.,155.08,155.1
I,155.1,155.12
don't,155.12,155.14
want,155.14,155.16
to,155.16,155.18
be,155.18,155.2
your,155.2,155.22
man,155.22,155.24
no,155.24,155.56
more.,155.56,155.58
I,156.78,156.8
don't,156.8,156.82
want,156.82,156.84
to,156.84,156.86
be,156.86,156.88
your,156.88,156.9
man,156.9,156.92
no,156.92,156.98
more.,156.98,157.0
