I,101.37,101.63
don't,101.63,102.09
recognize,102.09,102.79
And,103.53,103.65
who,103.65,103.95
"knows,",103.95,104.35
maybe,104.57,104.85
it's,104.85,105.83
from,105.83,105.99
now,105.99,106.29
You'll,106.29,106.75
be,106.75,107.01
the,107.01,107.21
one,107.21,107.63
I,107.63,108.35
think,108.35,108.59
about,108.59,109.17
But,109.81,109.95
I,109.95,110.27
just,110.27,110.61
can't,110.61,111.31
imagine,111.31,111.87
that,111.87,112.29
Cause,112.91,113.11
I'm,113.11,113.55
not,113.55,113.75
one,113.75,114.15
for,114.15,114.81
looking,114.81,115.11
back,115.11,115.57
So,118.65,118.91
long,118.91,119.31
nights,119.31,119.67
we,119.67,120.01
were,120.01,120.31
in,120.31,120.51
Tennessee,120.51,120.93
You,121.83,122.09
can't,122.09,122.51
have,122.51,122.87
what's,122.87,123.39
left,123.39,123.71
of,123.71,124.03
me,124.03,124.41
And,124.99,125.23
as,125.23,125.39
far,125.39,125.89
as,125.89,126.43
I,126.43,126.63
can,126.63,126.81
tell,126.81,127.21
That's,128.21,128.49
how,128.49,128.69
time,128.69,129.17
I,129.17,129.57
wish,129.57,129.85
you,129.85,130.25
were,130.25,130.59
You,130.59,131.09
built,131.09,131.41
me,131.41,131.81
"up,",131.81,132.29
you,132.63,132.69
set,132.69,132.97
me,132.97,133.17
free,133.17,133.61
You,134.31,134.63
tore,134.63,134.93
down,134.93,135.39
my,135.39,135.87
memories,135.87,136.63
So,137.23,137.37
you,137.37,137.69
be,137.69,138.05
"you,",138.05,138.65
now,139.01,139.21
be,139.21,139.63
me,139.63,140.03
So,140.61,140.89
long,140.89,141.23
nights,141.23,141.59
we,141.59,141.93
were,141.93,142.19
in,142.19,142.37
Tennessee,142.37,142.85
So,156.19,156.53
long,156.53,156.85
nights,156.85,157.29
we,157.29,157.59
were,157.59,157.87
in,157.87,158.09
Tennessee,158.09,158.53
You,159.43,159.67
can't,159.67,160.11
have,160.11,160.55
what's,160.55,161.01
left,161.01,161.35
of,161.35,161.67
me,161.67,162.03
And,162.65,162.89
as,162.89,163.05
far,163.05,163.51
as,163.51,164.05
I,164.05,164.23
can,164.23,164.41
tell,164.41,164.79
That's,165.75,166.07
how,166.07,166.27
time,166.27,166.73
I,166.73,167.15
wish,167.15,167.45
you,167.45,167.85
were,167.85,168.27
You,168.69,168.71
built,168.71,169.01
me,169.01,169.35
"up,",169.35,169.87
you,169.95,170.27
set,170.27,170.53
me,170.53,170.73
free,170.73,171.21
You,171.93,172.19
tore,172.19,172.49
down,172.49,172.99
my,172.99,173.47
memories,173.47,174.27
You're,175.03,175.37
not,175.37,175.73
who,175.73,176.17
you,176.17,176.57
used,176.57,176.93
to,176.93,177.17
be,177.17,177.55
So,178.29,178.51
long,178.51,178.89
nights,178.89,179.21
we,179.21,179.51
were,179.51,179.79
in,179.79,180.01
Tennessee,180.01,180.47
